ESA Study 11340/95/NL/CN UV - Cross-Sections in the UV and Visible

*NO2 ABSORPTION CROSS-SECTIONS AT 280 K*
*1000 mbar total pressure*

S. Voigt, J. Orphal, and J. P. Burrows
University of Bremen - Institute of Environmental Physics
P. O. Box 33 04 40
D-28334 Bremen, Germany
Tel. + 49 (0)421 218 3526	
e-mail: Susanne.Voigt@iup.physik.uni-bremen.de

Date:			October 1997
1. column title:	wavelength (vacuum)
1. column unit:		nm
2. column title:	wavenumber (vacuum)
2. column unit:		cm-1
3. column title:	absorption cross-section 
3. column unit:		cm2/molec
4. column title:	error absorption cross-section 
4. column unit:		cm2/molec

Wavelength range:	250 - 800 nm
Spectral Resolution:	0.5 cm-1 (12500-23000 cm-1 range)
			1 cm-1 (23000-40000 cm-1 range)
Number of data points in file:	122309

EXPERIMENTAL
Cell:	Multiple reflection quartz cell (White optics)
	optical pathlength 505 cm
Spectrometer:	BRUKER IFS 120HR Fourier-Transform-Spectrometer

Wavenumber Range	Light Source		Detector
----------------	------------		--------	
29500-40000 cm-1	Xe lamp			UV diode
20000-32000 cm-1	Xe lamp			GaP diode
12500-25000 cm-1	Xe lamp			Si diode
12500-20000 cm-1	QTH lamp		Si diode

Note: Spectral Regions are cutted and concatenated at 19850 cm-1,
23000 cm-1 and 30000 cm-1.


 800.00902    12499.859     1.203E-21     4.331E-23
 799.99360    12500.100     1.266E-21     4.558E-23
 799.97818    12500.341     1.077E-21     3.877E-23
 799.96275    12500.582     1.065E-21     3.834E-23
 799.94733    12500.823     1.210E-21     4.356E-23
 799.93191    12501.064     1.423E-21     5.123E-23
 799.91649    12501.305     1.368E-21     4.925E-23
 799.90107    12501.546     1.164E-21     4.190E-23
 799.88565    12501.787     1.401E-21     5.044E-23
 799.87023    12502.028     1.416E-21     5.098E-23
 799.85481    12502.269     1.324E-21     4.766E-23
 799.83939    12502.510     1.047E-21     3.769E-23
 799.82397    12502.751     8.391E-22     3.021E-23
 799.80856    12502.992     1.150E-21     4.140E-23
 799.79314    12503.233     1.364E-21     4.910E-23
 799.77766    12503.475     1.301E-21     4.684E-23
 799.76225    12503.716     1.366E-21     4.918E-23
 799.74683    12503.957     1.224E-21     4.406E-23
 799.73142    12504.198     1.054E-21     3.794E-23
 799.71600    12504.439     1.363E-21     4.907E-23
 799.70059    12504.680     1.195E-21     4.302E-23
 799.68518    12504.921     1.234E-21     4.442E-23
 799.66977    12505.162     1.545E-21     5.562E-23
 799.65436    12505.403     1.410E-21     5.076E-23
 799.63895    12505.644     1.440E-21     5.184E-23
 799.62354    12505.885     1.290E-21     4.644E-23
 799.60813    12506.126     1.193E-21     4.295E-23
 799.59272    12506.367     1.319E-21     4.748E-23
 799.57731    12506.608     1.500E-21     5.400E-23
 799.56190    12506.849     1.565E-21     5.634E-23
 799.54650    12507.090     1.632E-21     5.875E-23
 799.53109    12507.331     1.617E-21     5.821E-23
 799.51562    12507.573     1.408E-21     5.069E-23
 799.50022    12507.814     1.413E-21     5.087E-23
 799.48481    12508.055     1.416E-21     5.098E-23
 799.46941    12508.296     1.658E-21     5.969E-23
 799.45400    12508.537     1.274E-21     4.586E-23
 799.43860    12508.778     1.292E-21     4.651E-23
 799.42320    12509.019     1.875E-21     6.750E-23
 799.40780    12509.260     1.375E-21     4.950E-23
 799.39240    12509.501     1.532E-21     5.515E-23
 799.37700    12509.742     1.585E-21     5.706E-23
 799.36160    12509.983     1.304E-21     4.694E-23
 799.34620    12510.224     1.247E-21     4.489E-23
 799.33080    12510.465     9.758E-22     3.513E-23
 799.31540    12510.706     1.272E-21     4.579E-23
 799.30001    12510.947     1.245E-21     4.482E-23
 799.28461    12511.188     1.250E-21     4.500E-23
 799.26921    12511.429     1.386E-21     4.990E-23
 799.25375    12511.671     1.226E-21     4.414E-23
 799.23836    12511.912     1.249E-21     4.496E-23
 799.22296    12512.153     1.408E-21     5.069E-23
 799.20757    12512.394     1.551E-21     5.584E-23
 799.19218    12512.635     1.382E-21     4.975E-23
 799.17678    12512.876     1.317E-21     4.741E-23
 799.16139    12513.117     1.328E-21     4.781E-23
 799.14600    12513.358     1.308E-21     4.709E-23
 799.13061    12513.599     1.178E-21     4.241E-23
 799.11522    12513.840     1.166E-21     4.198E-23
 799.09983    12514.081     1.475E-21     5.310E-23
 799.08444    12514.322     1.592E-21     5.731E-23
 799.06905    12514.563     1.511E-21     5.440E-23
 799.05366    12514.804     1.483E-21     5.339E-23
 799.03828    12515.045     1.502E-21     5.407E-23
 799.02289    12515.286     1.190E-21     4.284E-23
 799.00750    12515.527     1.365E-21     4.914E-23
 798.99206    12515.769     1.510E-21     5.436E-23
 798.97667    12516.010     1.214E-21     4.370E-23
 798.96129    12516.251     1.621E-21     5.836E-23
 798.94590    12516.492     1.641E-21     5.908E-23
 798.93052    12516.733     1.248E-21     4.493E-23
 798.91514    12516.974     1.146E-21     4.126E-23
 798.89976    12517.215     1.245E-21     4.482E-23
 798.88437    12517.456     1.225E-21     4.410E-23
 798.86899    12517.697     1.068E-21     3.845E-23
 798.85361    12517.938     1.297E-21     4.669E-23
 798.83823    12518.179     1.341E-21     4.828E-23
 798.82285    12518.420     1.340E-21     4.824E-23
 798.80748    12518.661     1.320E-21     4.752E-23
 798.79210    12518.902     9.594E-22     3.454E-23
 798.77672    12519.143     1.166E-21     4.198E-23
 798.76134    12519.384     1.583E-21     5.699E-23
 798.74597    12519.625     1.046E-21     3.766E-23
 798.73053    12519.867     1.051E-21     3.784E-23
 798.71515    12520.108     1.422E-21     5.119E-23
 798.69978    12520.349     1.113E-21     4.007E-23
 798.68441    12520.590     1.310E-21     4.716E-23
 798.66903    12520.831     1.131E-21     4.072E-23
 798.65366    12521.072     1.070E-21     3.852E-23
 798.63829    12521.313     1.163E-21     4.187E-23
 798.62292    12521.554     1.083E-21     3.899E-23
 798.60755    12521.795     1.248E-21     4.493E-23
 798.59218    12522.036     8.870E-22     3.193E-23
 798.57681    12522.277     1.374E-21     4.946E-23
 798.56144    12522.518     1.236E-21     4.450E-23
 798.54607    12522.759     9.334E-22     3.360E-23
 798.53070    12523.000     1.608E-21     5.789E-23
 798.51534    12523.241     1.286E-21     4.630E-23
 798.49997    12523.482     1.157E-21     4.165E-23
 798.48460    12523.723     1.310E-21     4.716E-23
 798.46917    12523.965     1.485E-21     5.346E-23
 798.45381    12524.206     1.408E-21     5.069E-23
 798.43845    12524.447     1.474E-21     5.306E-23
